Partition,Grundy (g),P/N-Position (Normal),Misere Value,P/N-Position (Misere),Uptimality,Game Depth,Winning Move Count,Winning Moves (Normal)
"90 15",2,N,Winning,N,105,105,1,"[R1C14]"
"90 16",0,P,Losing,P,106,106,0,"N/A (P-position)"
"90 17",2,N,Winning,N,107,107,1,"[R1C16]"
"90 18",0,P,Losing,P,108,108,0,"N/A (P-position)"
"90 19",2,N,Winning,N,109,109,1,"[R1C18]"
"90 20",0,P,Losing,P,110,110,0,"N/A (P-position)"
"90 21",2,N,Winning,N,111,111,1,"[R1C20]"
"90 22",0,P,Losing,P,112,112,0,"N/A (P-position)"
"90 23",2,N,Winning,N,113,113,1,"[R1C22]"
"90 24",0,P,Losing,P,114,114,0,"N/A (P-position)"
"90 25",2,N,Winning,N,115,115,1,"[R1C24]"
"90 26",0,P,Losing,P,116,116,0,"N/A (P-position)"
"90 27",2,N,Winning,N,117,117,1,"[R1C26]"
"90 28",0,P,Losing,P,118,118,0,"N/A (P-position)"
"90 29",2,N,Winning,N,119,119,1,"[R1C28]"
"90 30",0,P,Losing,P,120,120,0,"N/A (P-position)"
"90 31",2,N,Winning,N,121,121,1,"[R1C30]"
"90 32",0,P,Losing,P,122,122,0,"N/A (P-position)"
"90 33",2,N,Winning,N,123,123,1,"[R1C32]"
"90 34",0,P,Losing,P,124,124,0,"N/A (P-position)"
"90 35",2,N,Winning,N,125,125,1,"[R1C34]"
"90 36",0,P,Losing,P,126,126,0,"N/A (P-position)"
"90 37",2,N,Winning,N,127,127,1,"[R1C36]"
"90 38",0,P,Losing,P,128,128,0,"N/A (P-position)"
"90 39",2,N,Winning,N,129,129,1,"[R1C38]"
"90 40",0,P,Losing,P,130,130,0,"N/A (P-position)"
"90 41",2,N,Winning,N,131,131,1,"[R1C40]"
"90 42",0,P,Losing,P,132,132,0,"N/A (P-position)"
"90 43",2,N,Winning,N,133,133,1,"[R1C42]"
"90 44",0,P,Losing,P,134,134,0,"N/A (P-position)"
"90 45",2,N,Winning,N,135,135,1,"[R1C44]"
"90 46",0,P,Losing,P,136,136,0,"N/A (P-position)"
"90 47",2,N,Winning,N,137,137,1,"[R1C46]"
"90 48",0,P,Losing,P,138,138,0,"N/A (P-position)"
"90 49",2,N,Winning,N,139,139,1,"[R1C48]"
"90 50",0,P,Losing,P,140,140,0,"N/A (P-position)"
"90 51",2,N,Winning,N,141,141,1,"[R1C50]"
"90 52",0,P,Losing,P,142,142,0,"N/A (P-position)"
"90 53",2,N,Winning,N,143,143,1,"[R1C52]"
"90 54",0,P,Losing,P,144,144,0,"N/A (P-position)"
"90 55",2,N,Winning,N,145,145,1,"[R1C54]"
"90 56",0,P,Losing,P,146,146,0,"N/A (P-position)"
"90 57",2,N,Winning,N,147,147,1,"[R1C56]"
"90 58",0,P,Losing,P,148,148,0,"N/A (P-position)"
"90 59",2,N,Winning,N,149,149,1,"[R1C58]"
"90 60",0,P,Losing,P,150,150,0,"N/A (P-position)"
"90 61",2,N,Winning,N,151,151,1,"[R1C60]"
"90 62",0,P,Losing,P,152,152,0,"N/A (P-position)"
"90 63",2,N,Winning,N,153,153,1,"[R1C62]"
"90 64",0,P,Losing,P,154,154,0,"N/A (P-position)"
"90 65",2,N,Winning,N,155,155,1,"[R1C64]"
"90 66",0,P,Losing,P,156,156,0,"N/A (P-position)"
"90 67",2,N,Winning,N,157,157,1,"[R1C66]"
"90 68",0,P,Losing,P,158,158,0,"N/A (P-position)"
"90 69",2,N,Winning,N,159,159,1,"[R1C68]"
"90 70",0,P,Losing,P,160,160,0,"N/A (P-position)"
"90 71",2,N,Winning,N,161,161,1,"[R1C70]"
"90 72",0,P,Losing,P,162,162,0,"N/A (P-position)"
"90 73",2,N,Winning,N,163,163,1,"[R1C72]"
"90 74",0,P,Losing,P,164,164,0,"N/A (P-position)"
"90 75",2,N,Winning,N,165,165,1,"[R1C74]"
"90 76",0,P,Losing,P,166,166,0,"N/A (P-position)"
"90 77",2,N,Winning,N,167,167,1,"[R1C76]"
"90 78",0,P,Losing,P,168,168,0,"N/A (P-position)"
"90 79",2,N,Winning,N,169,169,1,"[R1C78]"
"90 80",0,P,Losing,P,170,170,0,"N/A (P-position)"
"90 81",2,N,Winning,N,171,171,1,"[R1C80]"
"90 82",0,P,Losing,P,172,172,0,"N/A (P-position)"
"90 83",2,N,Winning,N,173,173,1,"[R1C82]"
"90 84",0,P,Losing,P,174,174,0,"N/A (P-position)"
"90 85",2,N,Winning,N,175,175,1,"[R1C84]"
"90 86",0,P,Losing,P,176,176,0,"N/A (P-position)"
"90 87",2,N,Winning,N,177,177,1,"[R1C86]"
"90 88",0,P,Losing,P,178,178,0,"N/A (P-position)"
"90 89",2,N,Winning,N,179,179,2,"[R0C89] / [R1C88]"
"90 90",0,P,Losing,P,180,180,0,"N/A (P-position)"
"91 1",3,N,Winning,N,91,92,1,"[R0C90,R1C0]"
"91 2",1,N,Winning,N,93,93,1,"[R0C90]"
"91 3",3,N,Winning,N,93,94,1,"[R0C90,R1C2]"
"91 4",1,N,Winning,N,95,95,1,"[R0C90]"
"91 5",3,N,Winning,N,95,96,1,"[R0C90,R1C4]"
"91 6",1,N,Winning,N,97,97,1,"[R0C90]"
"91 7",3,N,Winning,N,97,98,1,"[R0C90,R1C6]"
"91 8",1,N,Winning,N,99,99,1,"[R0C90]"
"91 9",3,N,Winning,N,99,100,1,"[R0C90,R1C8]"
"91 10",1,N,Winning,N,101,101,1,"[R0C90]"
"91 11",3,N,Winning,N,101,102,1,"[R0C90,R1C10]"
"91 12",1,N,Winning,N,103,103,1,"[R0C90]"
"91 13",3,N,Winning,N,103,104,1,"[R0C90,R1C12]"
"91 14",1,N,Winning,N,105,105,1,"[R0C90]"
"91 15",3,N,Winning,N,105,106,1,"[R0C90,R1C14]"
"91 16",1,N,Winning,N,107,107,1,"[R0C90]"
"91 17",3,N,Winning,N,107,108,1,"[R0C90,R1C16]"
"91 18",1,N,Winning,N,109,109,1,"[R0C90]"
"91 19",3,N,Winning,N,109,110,1,"[R0C90,R1C18]"
"91 20",1,N,Winning,N,111,111,1,"[R0C90]"
"91 21",3,N,Winning,N,111,112,1,"[R0C90,R1C20]"
"91 22",1,N,Winning,N,113,113,1,"[R0C90]"
"91 23",3,N,Winning,N,113,114,1,"[R0C90,R1C22]"
"91 24",1,N,Winning,N,115,115,1,"[R0C90]"
"91 25",3,N,Winning,N,115,116,1,"[R0C90,R1C24]"
"91 26",1,N,Winning,N,117,117,1,"[R0C90]"
"91 27",3,N,Winning,N,117,118,1,"[R0C90,R1C26]"
"91 28",1,N,Winning,N,119,119,1,"[R0C90]"
"91 29",3,N,Winning,N,119,120,1,"[R0C90,R1C28]"
"91 30",1,N,Winning,N,121,121,1,"[R0C90]"
"91 31",3,N,Winning,N,121,122,1,"[R0C90,R1C30]"
"91 32",1,N,Winning,N,123,123,1,"[R0C90]"
"91 33",3,N,Winning,N,123,124,1,"[R0C90,R1C32]"
"91 34",1,N,Winning,N,125,125,1,"[R0C90]"
"91 35",3,N,Winning,N,125,126,1,"[R0C90,R1C34]"
"91 36",1,N,Winning,N,127,127,1,"[R0C90]"
"91 37",3,N,Winning,N,127,128,1,"[R0C90,R1C36]"
"91 38",1,N,Winning,N,129,129,1,"[R0C90]"
"91 39",3,N,Winning,N,129,130,1,"[R0C90,R1C38]"
"91 40",1,N,Winning,N,131,131,1,"[R0C90]"
"91 41",3,N,Winning,N,131,132,1,"[R0C90,R1C40]"
"91 42",1,N,Winning,N,133,133,1,"[R0C90]"
"91 43",3,N,Winning,N,133,134,1,"[R0C90,R1C42]"
"91 44",1,N,Winning,N,135,135,1,"[R0C90]"
"91 45",3,N,Winning,N,135,136,1,"[R0C90,R1C44]"
"91 46",1,N,Winning,N,137,137,1,"[R0C90]"
"91 47",3,N,Winning,N,137,138,1,"[R0C90,R1C46]"
"91 48",1,N,Winning,N,139,139,1,"[R0C90]"
"91 49",3,N,Winning,N,139,140,1,"[R0C90,R1C48]"
"91 50",1,N,Winning,N,141,141,1,"[R0C90]"
"91 51",3,N,Winning,N,141,142,1,"[R0C90,R1C50]"
"91 52",1,N,Winning,N,143,143,1,"[R0C90]"
"91 53",3,N,Winning,N,143,144,1,"[R0C90,R1C52]"
"91 54",1,N,Winning,N,145,145,1,"[R0C90]"
"91 55",3,N,Winning,N,145,146,1,"[R0C90,R1C54]"
"91 56",1,N,Winning,N,147,147,1,"[R0C90]"
"91 57",3,N,Winning,N,147,148,1,"[R0C90,R1C56]"
"91 58",1,N,Winning,N,149,149,1,"[R0C90]"
"91 59",3,N,Winning,N,149,150,1,"[R0C90,R1C58]"
"91 60",1,N,Winning,N,151,151,1,"[R0C90]"
"91 61",3,N,Winning,N,151,152,1,"[R0C90,R1C60]"
"91 62",1,N,Winning,N,153,153,1,"[R0C90]"
"91 63",3,N,Winning,N,153,154,1,"[R0C90,R1C62]"
"91 64",1,N,Winning,N,155,155,1,"[R0C90]"
"91 65",3,N,Winning,N,155,156,1,"[R0C90,R1C64]"
"91 66",1,N,Winning,N,157,157,1,"[R0C90]"
"91 67",3,N,Winning,N,157,158,1,"[R0C90,R1C66]"
"91 68",1,N,Winning,N,159,159,1,"[R0C90]"
"91 69",3,N,Winning,N,159,160,1,"[R0C90,R1C68]"
"91 70",1,N,Winning,N,161,161,1,"[R0C90]"
"91 71",3,N,Winning,N,161,162,1,"[R0C90,R1C70]"
"91 72",1,N,Winning,N,163,163,1,"[R0C90]"
"91 73",3,N,Winning,N,163,164,1,"[R0C90,R1C72]"
"91 74",1,N,Winning,N,165,165,1,"[R0C90]"
"91 75",3,N,Winning,N,165,166,1,"[R0C90,R1C74]"
"91 76",1,N,Winning,N,167,167,1,"[R0C90]"
"91 77",3,N,Winning,N,167,168,1,"[R0C90,R1C76]"
"91 78",1,N,Winning,N,169,169,1,"[R0C90]"
"91 79",3,N,Winning,N,169,170,1,"[R0C90,R1C78]"
"91 80",1,N,Winning,N,171,171,1,"[R0C90]"
"91 81",3,N,Winning,N,171,172,1,"[R0C90,R1C80]"
"91 82",1,N,Winning,N,173,173,1,"[R0C90]"
"91 83",3,N,Winning,N,173,174,1,"[R0C90,R1C82]"
"91 84",1,N,Winning,N,175,175,1,"[R0C90]"
"91 85",3,N,Winning,N,175,176,1,"[R0C90,R1C84]"
"91 86",1,N,Winning,N,177,177,1,"[R0C90]"
"91 87",3,N,Winning,N,177,178,1,"[R0C90,R1C86]"
"91 88",1,N,Winning,N,179,179,1,"[R0C90]"
"91 89",3,N,Winning,N,179,180,1,"[R0C90,R1C88]"
"91 90",1,N,Winning,N,181,181,1,"[R0C90]"
"91 91",0,P,Losing,P,182,182,0,"N/A (P-position)"
"92 1",2,N,Winning,N,93,93,1,"[R1C0]"
"92 2",0,P,Losing,P,94,94,0,"N/A (P-position)"
"92 3",2,N,Winning,N,95,95,1,"[R1C2]"
"92 4",0,P,Losing,P,96,96,0,"N/A (P-position)"
"92 5",2,N,Winning,N,97,97,1,"[R1C4]"
"92 6",0,P,Losing,P,98,98,0,"N/A (P-position)"
"92 7",2,N,Winning,N,99,99,1,"[R1C6]"
"92 8",0,P,Losing,P,100,100,0,"N/A (P-position)"
"92 9",2,N,Winning,N,101,101,1,"[R1C8]"
"92 10",0,P,Losing,P,102,102,0,"N/A (P-position)"
"92 11",2,N,Winning,N,103,103,1,"[R1C10]"
"92 12",0,P,Losing,P,104,104,0,"N/A (P-position)"
"92 13",2,N,Winning,N,105,105,1,"[R1C12]"
"92 14",0,P,Losing,P,106,106,0,"N/A (P-position)"
"92 15",2,N,Winning,N,107,107,1,"[R1C14]"
"92 16",0,P,Losing,P,108,108,0,"N/A (P-position)"
"92 17",2,N,Winning,N,109,109,1,"[R1C16]"
"92 18",0,P,Losing,P,110,110,0,"N/A (P-position)"
"92 19",2,N,Winning,N,111,111,1,"[R1C18]"
"92 20",0,P,Losing,P,112,112,0,"N/A (P-position)"
"92 21",2,N,Winning,N,113,113,1,"[R1C20]"
"92 22",0,P,Losing,P,114,114,0,"N/A (P-position)"
"92 23",2,N,Winning,N,115,115,1,"[R1C22]"
"92 24",0,P,Losing,P,116,116,0,"N/A (P-position)"
"92 25",2,N,Winning,N,117,117,1,"[R1C24]"
"92 26",0,P,Losing,P,118,118,0,"N/A (P-position)"
"92 27",2,N,Winning,N,119,119,1,"[R1C26]"
"92 28",0,P,Losing,P,120,120,0,"N/A (P-position)"
"92 29",2,N,Winning,N,121,121,1,"[R1C28]"
"92 30",0,P,Losing,P,122,122,0,"N/A (P-position)"
"92 31",2,N,Winning,N,123,123,1,"[R1C30]"
"92 32",0,P,Losing,P,124,124,0,"N/A (P-position)"
"92 33",2,N,Winning,N,125,125,1,"[R1C32]"
"92 34",0,P,Losing,P,126,126,0,"N/A (P-position)"
"92 35",2,N,Winning,N,127,127,1,"[R1C34]"
"92 36",0,P,Losing,P,128,128,0,"N/A (P-position)"
"92 37",2,N,Winning,N,129,129,1,"[R1C36]"
"92 38",0,P,Losing,P,130,130,0,"N/A (P-position)"
"92 39",2,N,Winning,N,131,131,1,"[R1C38]"
"92 40",0,P,Losing,P,132,132,0,"N/A (P-position)"
"92 41",2,N,Winning,N,133,133,1,"[R1C40]"
"92 42",0,P,Losing,P,134,134,0,"N/A (P-position)"
"92 43",2,N,Winning,N,135,135,1,"[R1C42]"
"92 44",0,P,Losing,P,136,136,0,"N/A (P-position)"
"92 45",2,N,Winning,N,137,137,1,"[R1C44]"
"92 46",0,P,Losing,P,138,138,0,"N/A (P-position)"
"92 47",2,N,Winning,N,139,139,1,"[R1C46]"
"92 48",0,P,Losing,P,140,140,0,"N/A (P-position)"
"92 49",2,N,Winning,N,141,141,1,"[R1C48]"
"92 50",0,P,Losing,P,142,142,0,"N/A (P-position)"
"92 51",2,N,Winning,N,143,143,1,"[R1C50]"
"92 52",0,P,Losing,P,144,144,0,"N/A (P-position)"
"92 53",2,N,Winning,N,145,145,1,"[R1C52]"
"92 54",0,P,Losing,P,146,146,0,"N/A (P-position)"
"92 55",2,N,Winning,N,147,147,1,"[R1C54]"
"92 56",0,P,Losing,P,148,148,0,"N/A (P-position)"
"92 57",2,N,Winning,N,149,149,1,"[R1C56]"
"92 58",0,P,Losing,P,150,150,0,"N/A (P-position)"
"92 59",2,N,Winning,N,151,151,1,"[R1C58]"
"92 60",0,P,Losing,P,152,152,0,"N/A (P-position)"
"92 61",2,N,Winning,N,153,153,1,"[R1C60]"
"92 62",0,P,Losing,P,154,154,0,"N/A (P-position)"
"92 63",2,N,Winning,N,155,155,1,"[R1C62]"
"92 64",0,P,Losing,P,156,156,0,"N/A (P-position)"
"92 65",2,N,Winning,N,157,157,1,"[R1C64]"
"92 66",0,P,Losing,P,158,158,0,"N/A (P-position)"
"92 67",2,N,Winning,N,159,159,1,"[R1C66]"
"92 68",0,P,Losing,P,160,160,0,"N/A (P-position)"
"92 69",2,N,Winning,N,161,161,1,"[R1C68]"
"92 70",0,P,Losing,P,162,162,0,"N/A (P-position)"
"92 71",2,N,Winning,N,163,163,1,"[R1C70]"
"92 72",0,P,Losing,P,164,164,0,"N/A (P-position)"
"92 73",2,N,Winning,N,165,165,1,"[R1C72]"
"92 74",0,P,Losing,P,166,166,0,"N/A (P-position)"
"92 75",2,N,Winning,N,167,167,1,"[R1C74]"
"92 76",0,P,Losing,P,168,168,0,"N/A (P-position)"
"92 77",2,N,Winning,N,169,169,1,"[R1C76]"
"92 78",0,P,Losing,P,170,170,0,"N/A (P-position)"
"92 79",2,N,Winning,N,171,171,1,"[R1C78]"
"92 80",0,P,Losing,P,172,172,0,"N/A (P-position)"
"92 81",2,N,Winning,N,173,173,1,"[R1C80]"
"92 82",0,P,Losing,P,174,174,0,"N/A (P-position)"
"92 83",2,N,Winning,N,175,175,1,"[R1C82]"
"92 84",0,P,Losing,P,176,176,0,"N/A (P-position)"
"92 85",2,N,Winning,N,177,177,1,"[R1C84]"
"92 86",0,P,Losing,P,178,178,0,"N/A (P-position)"
"92 87",2,N,Winning,N,179,179,1,"[R1C86]"
"92 88",0,P,Losing,P,180,180,0,"N/A (P-position)"
"92 89",2,N,Winning,N,181,181,1,"[R1C88]"
"92 90",0,P,Losing,P,182,182,0,"N/A (P-position)"
"92 91",2,N,Winning,N,183,183,2,"[R0C91] / [R1C90]"
"92 92",0,P,Losing,P,184,184,0,"N/A (P-position)"
"93 1",3,N,Winning,N,93,94,1,"[R0C92,R1C0]"
"93 2",1,N,Winning,N,95,95,1,"[R0C92]"
"93 3",3,N,Winning,N,95,96,1,"[R0C92,R1C2]"
"93 4",1,N,Winning,N,97,97,1,"[R0C92]"
"93 5",3,N,Winning,N,97,98,1,"[R0C92,R1C4]"
"93 6",1,N,Winning,N,99,99,1,"[R0C92]"
"93 7",3,N,Winning,N,99,100,1,"[R0C92,R1C6]"
"93 8",1,N,Winning,N,101,101,1,"[R0C92]"
"93 9",3,N,Winning,N,101,102,1,"[R0C92,R1C8]"
"93 10",1,N,Winning,N,103,103,1,"[R0C92]"
"93 11",3,N,Winning,N,103,104,1,"[R0C92,R1C10]"
"93 12",1,N,Winning,N,105,105,1,"[R0C92]"
"93 13",3,N,Winning,N,105,106,1,"[R0C92,R1C12]"
"93 14",1,N,Winning,N,107,107,1,"[R0C92]"
"93 15",3,N,Winning,N,107,108,1,"[R0C92,R1C14]"
"93 16",1,N,Winning,N,109,109,1,"[R0C92]"
"93 17",3,N,Winning,N,109,110,1,"[R0C92,R1C16]"
"93 18",1,N,Winning,N,111,111,1,"[R0C92]"
"93 19",3,N,Winning,N,111,112,1,"[R0C92,R1C18]"
"93 20",1,N,Winning,N,113,113,1,"[R0C92]"
"93 21",3,N,Winning,N,113,114,1,"[R0C92,R1C20]"
"93 22",1,N,Winning,N,115,115,1,"[R0C92]"
"93 23",3,N,Winning,N,115,116,1,"[R0C92,R1C22]"
"93 24",1,N,Winning,N,117,117,1,"[R0C92]"
"93 25",3,N,Winning,N,117,118,1,"[R0C92,R1C24]"
"93 26",1,N,Winning,N,119,119,1,"[R0C92]"
"93 27",3,N,Winning,N,119,120,1,"[R0C92,R1C26]"
"93 28",1,N,Winning,N,121,121,1,"[R0C92]"
"93 29",3,N,Winning,N,121,122,1,"[R0C92,R1C28]"
"93 30",1,N,Winning,N,123,123,1,"[R0C92]"
"93 31",3,N,Winning,N,123,124,1,"[R0C92,R1C30]"
"93 32",1,N,Winning,N,125,125,1,"[R0C92]"
"93 33",3,N,Winning,N,125,126,1,"[R0C92,R1C32]"
"93 34",1,N,Winning,N,127,127,1,"[R0C92]"
"93 35",3,N,Winning,N,127,128,1,"[R0C92,R1C34]"
"93 36",1,N,Winning,N,129,129,1,"[R0C92]"
"93 37",3,N,Winning,N,129,130,1,"[R0C92,R1C36]"
"93 38",1,N,Winning,N,131,131,1,"[R0C92]"
"93 39",3,N,Winning,N,131,132,1,"[R0C92,R1C38]"
"93 40",1,N,Winning,N,133,133,1,"[R0C92]"
"93 41",3,N,Winning,N,133,134,1,"[R0C92,R1C40]"
"93 42",1,N,Winning,N,135,135,1,"[R0C92]"
"93 43",3,N,Winning,N,135,136,1,"[R0C92,R1C42]"
"93 44",1,N,Winning,N,137,137,1,"[R0C92]"
"93 45",3,N,Winning,N,137,138,1,"[R0C92,R1C44]"
"93 46",1,N,Winning,N,139,139,1,"[R0C92]"
"93 47",3,N,Winning,N,139,140,1,"[R0C92,R1C46]"
"93 48",1,N,Winning,N,141,141,1,"[R0C92]"
"93 49",3,N,Winning,N,141,142,1,"[R0C92,R1C48]"
"93 50",1,N,Winning,N,143,143,1,"[R0C92]"
"93 51",3,N,Winning,N,143,144,1,"[R0C92,R1C50]"
"93 52",1,N,Winning,N,145,145,1,"[R0C92]"
"93 53",3,N,Winning,N,145,146,1,"[R0C92,R1C52]"
"93 54",1,N,Winning,N,147,147,1,"[R0C92]"
"93 55",3,N,Winning,N,147,148,1,"[R0C92,R1C54]"
"93 56",1,N,Winning,N,149,149,1,"[R0C92]"
"93 57",3,N,Winning,N,149,150,1,"[R0C92,R1C56]"
"93 58",1,N,Winning,N,151,151,1,"[R0C92]"
"93 59",3,N,Winning,N,151,152,1,"[R0C92,R1C58]"
"93 60",1,N,Winning,N,153,153,1,"[R0C92]"
"93 61",3,N,Winning,N,153,154,1,"[R0C92,R1C60]"
"93 62",1,N,Winning,N,155,155,1,"[R0C92]"
"93 63",3,N,Winning,N,155,156,1,"[R0C92,R1C62]"
"93 64",1,N,Winning,N,157,157,1,"[R0C92]"
"93 65",3,N,Winning,N,157,158,1,"[R0C92,R1C64]"
"93 66",1,N,Winning,N,159,159,1,"[R0C92]"
"93 67",3,N,Winning,N,159,160,1,"[R0C92,R1C66]"
"93 68",1,N,Winning,N,161,161,1,"[R0C92]"
"93 69",3,N,Winning,N,161,162,1,"[R0C92,R1C68]"
"93 70",1,N,Winning,N,163,163,1,"[R0C92]"
"93 71",3,N,Winning,N,163,164,1,"[R0C92,R1C70]"
"93 72",1,N,Winning,N,165,165,1,"[R0C92]"
"93 73",3,N,Winning,N,165,166,1,"[R0C92,R1C72]"
"93 74",1,N,Winning,N,167,167,1,"[R0C92]"
"93 75",3,N,Winning,N,167,168,1,"[R0C92,R1C74]"
"93 76",1,N,Winning,N,169,169,1,"[R0C92]"
"93 77",3,N,Winning,N,169,170,1,"[R0C92,R1C76]"
"93 78",1,N,Winning,N,171,171,1,"[R0C92]"
"93 79",3,N,Winning,N,171,172,1,"[R0C92,R1C78]"
"93 80",1,N,Winning,N,173,173,1,"[R0C92]"
"93 81",3,N,Winning,N,173,174,1,"[R0C92,R1C80]"
"93 82",1,N,Winning,N,175,175,1,"[R0C92]"
"93 83",3,N,Winning,N,175,176,1,"[R0C92,R1C82]"
"93 84",1,N,Winning,N,177,177,1,"[R0C92]"
"93 85",3,N,Winning,N,177,178,1,"[R0C92,R1C84]"
"93 86",1,N,Winning,N,179,179,1,"[R0C92]"
"93 87",3,N,Winning,N,179,180,1,"[R0C92,R1C86]"
"93 88",1,N,Winning,N,181,181,1,"[R0C92]"
"93 89",3,N,Winning,N,181,182,1,"[R0C92,R1C88]"
"93 90",1,N,Winning,N,183,183,1,"[R0C92]"
"93 91",3,N,Winning,N,183,184,1,"[R0C92,R1C90]"
"93 92",1,N,Winning,N,185,185,1,"[R0C92]"
"93 93",0,P,Losing,P,186,186,0,"N/A (P-position)"
"94 1",2,N,Winning,N,95,95,1,"[R1C0]"
"94 2",0,P,Losing,P,96,96,0,"N/A (P-position)"
"94 3",2,N,Winning,N,97,97,1,"[R1C2]"
"94 4",0,P,Losing,P,98,98,0,"N/A (P-position)"
"94 5",2,N,Winning,N,99,99,1,"[R1C4]"
"94 6",0,P,Losing,P,100,100,0,"N/A (P-position)"
"94 7",2,N,Winning,N,101,101,1,"[R1C6]"
"94 8",0,P,Losing,P,102,102,0,"N/A (P-position)"
"94 9",2,N,Winning,N,103,103,1,"[R1C8]"
"94 10",0,P,Losing,P,104,104,0,"N/A (P-position)"
"94 11",2,N,Winning,N,105,105,1,"[R1C10]"
"94 12",0,P,Losing,P,106,106,0,"N/A (P-position)"
"94 13",2,N,Winning,N,107,107,1,"[R1C12]"
"94 14",0,P,Losing,P,108,108,0,"N/A (P-position)"
"94 15",2,N,Winning,N,109,109,1,"[R1C14]"
"94 16",0,P,Losing,P,110,110,0,"N/A (P-position)"
"94 17",2,N,Winning,N,111,111,1,"[R1C16]"
"94 18",0,P,Losing,P,112,112,0,"N/A (P-position)"
"94 19",2,N,Winning,N,113,113,1,"[R1C18]"
"94 20",0,P,Losing,P,114,114,0,"N/A (P-position)"
"94 21",2,N,Winning,N,115,115,1,"[R1C20]"
"94 22",0,P,Losing,P,116,116,0,"N/A (P-position)"
"94 23",2,N,Winning,N,117,117,1,"[R1C22]"
"94 24",0,P,Losing,P,118,118,0,"N/A (P-position)"
"94 25",2,N,Winning,N,119,119,1,"[R1C24]"
"94 26",0,P,Losing,P,120,120,0,"N/A (P-position)"
"94 27",2,N,Winning,N,121,121,1,"[R1C26]"
"94 28",0,P,Losing,P,122,122,0,"N/A (P-position)"
"94 29",2,N,Winning,N,123,123,1,"[R1C28]"
"94 30",0,P,Losing,P,124,124,0,"N/A (P-position)"
"94 31",2,N,Winning,N,125,125,1,"[R1C30]"
"94 32",0,P,Losing,P,126,126,0,"N/A (P-position)"
"94 33",2,N,Winning,N,127,127,1,"[R1C32]"
"94 34",0,P,Losing,P,128,128,0,"N/A (P-position)"
"94 35",2,N,Winning,N,129,129,1,"[R1C34]"
"94 36",0,P,Losing,P,130,130,0,"N/A (P-position)"
"94 37",2,N,Winning,N,131,131,1,"[R1C36]"
"94 38",0,P,Losing,P,132,132,0,"N/A (P-position)"
"94 39",2,N,Winning,N,133,133,1,"[R1C38]"
"94 40",0,P,Losing,P,134,134,0,"N/A (P-position)"
"94 41",2,N,Winning,N,135,135,1,"[R1C40]"
"94 42",0,P,Losing,P,136,136,0,"N/A (P-position)"
"94 43",2,N,Winning,N,137,137,1,"[R1C42]"
"94 44",0,P,Losing,P,138,138,0,"N/A (P-position)"
"94 45",2,N,Winning,N,139,139,1,"[R1C44]"
"94 46",0,P,Losing,P,140,140,0,"N/A (P-position)"
"94 47",2,N,Winning,N,141,141,1,"[R1C46]"
"94 48",0,P,Losing,P,142,142,0,"N/A (P-position)"
"94 49",2,N,Winning,N,143,143,1,"[R1C48]"
"94 50",0,P,Losing,P,144,144,0,"N/A (P-position)"
"94 51",2,N,Winning,N,145,145,1,"[R1C50]"
"94 52",0,P,Losing,P,146,146,0,"N/A (P-position)"
"94 53",2,N,Winning,N,147,147,1,"[R1C52]"
"94 54",0,P,Losing,P,148,148,0,"N/A (P-position)"
"94 55",2,N,Winning,N,149,149,1,"[R1C54]"
"94 56",0,P,Losing,P,150,150,0,"N/A (P-position)"
"94 57",2,N,Winning,N,151,151,1,"[R1C56]"
"94 58",0,P,Losing,P,152,152,0,"N/A (P-position)"
"94 59",2,N,Winning,N,153,153,1,"[R1C58]"
"94 60",0,P,Losing,P,154,154,0,"N/A (P-position)"
"94 61",2,N,Winning,N,155,155,1,"[R1C60]"
"94 62",0,P,Losing,P,156,156,0,"N/A (P-position)"
"94 63",2,N,Winning,N,157,157,1,"[R1C62]"
"94 64",0,P,Losing,P,158,158,0,"N/A (P-position)"
"94 65",2,N,Winning,N,159,159,1,"[R1C64]"
"94 66",0,P,Losing,P,160,160,0,"N/A (P-position)"
"94 67",2,N,Winning,N,161,161,1,"[R1C66]"
"94 68",0,P,Losing,P,162,162,0,"N/A (P-position)"
"94 69",2,N,Winning,N,163,163,1,"[R1C68]"
"94 70",0,P,Losing,P,164,164,0,"N/A (P-position)"
"94 71",2,N,Winning,N,165,165,1,"[R1C70]"
"94 72",0,P,Losing,P,166,166,0,"N/A (P-position)"
"94 73",2,N,Winning,N,167,167,1,"[R1C72]"
"94 74",0,P,Losing,P,168,168,0,"N/A (P-position)"
"94 75",2,N,Winning,N,169,169,1,"[R1C74]"
"94 76",0,P,Losing,P,170,170,0,"N/A (P-position)"
"94 77",2,N,Winning,N,171,171,1,"[R1C76]"
"94 78",0,P,Losing,P,172,172,0,"N/A (P-position)"
"94 79",2,N,Winning,N,173,173,1,"[R1C78]"
"94 80",0,P,Losing,P,174,174,0,"N/A (P-position)"
"94 81",2,N,Winning,N,175,175,1,"[R1C80]"
"94 82",0,P,Losing,P,176,176,0,"N/A (P-position)"
"94 83",2,N,Winning,N,177,177,1,"[R1C82]"
"94 84",0,P,Losing,P,178,178,0,"N/A (P-position)"
"94 85",2,N,Winning,N,179,179,1,"[R1C84]"
"94 86",0,P,Losing,P,180,180,0,"N/A (P-position)"
"94 87",2,N,Winning,N,181,181,1,"[R1C86]"
"94 88",0,P,Losing,P,182,182,0,"N/A (P-position)"
